"Data Source","World Development Indicators",

"Last Updated Date","2023-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Tajikistan","TJK","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.243","4.713","13.901","19.308","22.289","28.903","29.868","35.333","33.431","32.339","32.205","31.476","30.674","29.923","28.231","27.285","25.883","25.328","25.746","24.766","23.304","22.728","21.222","19.754","18.066","16.196","15.868","15.943","15.916","17.125","17.011","17.405",
"Turkmenistan","TKM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.841","3.053","3.06","9.392","16.368","20.228","21.604","23.941","25.211","22.525","21.23","19.352","17.707","16.314","14.729","12.861","11.03","9.6","8.322","8.568","8.793","9.284","9.359","9.583","9.478","9.334","9.068","9.079","9.08","10.373","9.992","10.594",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8940429016622","10.7470165471839","10.8228236372637","11.884264983641","14.2239721953324","14.9526671571338","14.8512393699299","15.6092665274802","16.9705160487818","17.1566728204253","16.7012698966043","17.8224238243517","17.8046301322659","17.2341227489231","16.5738036407629","15.4601554071314","14.6647160004454","14.289486347379","15.955500577242","14.755939771581","14.3380791037551","13.6481619976488","13.8847139445354","13.7344022752326","14.7517235934438","17.1410127315749","17.5503865703391","17.5709894114775","17.7098365011386","20.9388176597229","18.9592666092179","15.2565662020213",
"Timor-Leste","TLS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.704","9.849","9.981","10.138","10.225","10.279","10.432","10.496","10.746","9.627","9.61","9.933","9.689","9.522","9.4","9.437","9.152","9.174","9.244","9.313","10.046","10.728","11.366","11.927","12.537","13.076","13.108","12.936","12.523","13.508","13.445","13.303",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.8208498934271","24.1519095830446","25.8102685631189","25.9380400599939","26.5365438720013","24.3573373293318","23.8500537416682","24.2485295734888","24.2811544109402","26.169420598575","26.8253623645968","26.5633499355862","26.2626323276176","24.0949702332098","25.2130708649679","24.3224957860776","23.0912335660547","23.4066154941231","22.9835163117622","24.0659375041074","25.313409419088","27.0443374627733","26.4142689836066","26.5518418271359","28.088737874814","28.5488247132052","28.4668621726977","27.268345322723","25.9513980278657","26.66292467321","26.1419605154341","25.7752065490562",
"Tonga","TON","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.075","3.333","3.261","4.27","5.157","6.478","7.57","8.554","9.527","10.903","11.726","12.737","14.223","10.998","6.911","3.023","3.307","3.481","4.099","4.205","4.291","4.814","5.144","5.378","5.716","5.761","6.212","6.675","6.674","7.744","7.381","8.38",
"South Asia (IDA & IBRD)","TSA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7752570891024","10.8142982667466","10.755764426005","10.729218530123","10.9534034500228","11.1335279746059","11.3146693587017","11.5301582501884","11.8427356786608","11.9865935343024","12.0995778384937","12.1925030036223","12.3275625058132","12.6238953536723","12.9048865761238","13.2209851384208","13.8221868704114","14.3452149951467","15.1298581645154","15.431076343108","16.0759974757242","17.0704650790685","18.1140595680984","18.5951921761239","19.7210405296765","20.5798139642657","21.4508084640555","22.280032651571","19.9664547878768","26.2871888608789","21.1145692869246","20.569189855903",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3951133178197","11.3993231700932","11.3437808546429","11.2500497644581","11.1661744629023","11.1960132438456","11.2862257403077","11.2812331223881","11.3908603899491","11.3954956549662","11.3643949051627","11.3179960181883","11.3358050238064","11.1896237698993","11.0917083136573","11.0069551859261","10.9198489042572","10.8720003406138","10.9885311687229","12.055143084708","11.6018961025338","11.4863870850152","11.1222868072439","11.189728038298","11.2842114257378","11.2923736149113","11.3040326400883","11.2973356594249","11.567414188367","12.6545115097714","12.4201087854189","12.354030058777",
"Trinidad and Tobago","TTO","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.433","35.025","33.447","32.017","30.751","28.301","27.085","26.644","25.112","23.086","21.083","20.642","21.07","16.894","16.296","12.86","11.228","10.404","11.634","9.74","8.528","8.572","6.219","5.86","5.833","8.631","8.741","8.824","9.026","11.634","12.934","11.568",
"Tunisia","TUN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.516","29.607","30.172","30.396","30.901","31.105","31.656","31.281","30.808","30.549","29.771","30.412","30.791","30.632","28.042","27.733","27.911","28.435","30.849","29.331","42.254","38.198","34.68","36.909","35.052","35.245","35.466","35.976","35.339","38.509","37.312","37.133",
"Turkiye","TUR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.185","16.178","17.686","16.047","15.538","13.485","14.307","14.095","14.915","12.939","16.019","18.915","20.174","20.221","19.544","16.134","16.889","18.075","22.361","19.387","16.391","15.361","16.561","17.468","18.133","19.126","20.111","19.804","24.804","24.689","22.376","18.981",
"Tuvalu","TUV","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.459","6.393","6.256","6.124","5.963","5.847","5.788","5.692","5.572","5.494","5.366","5.483","5.642","5.768","5.917","6.092","5.707","5.334","4.917","5.906","6.912","6.455","5.82","3.758","3.803","3.824","3.857","3.913","3.939","3.81","4.184","4.261",
"Uganda","UGA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.527","5.585","5.502","5.56","5.474","5.54","5.636","5.653","5.597","5.706","5.667","5.594","5.691","4.325","2.987","3.568","4.221","4.83","5.472","5.4","5.243","5.252","2.662","3.373","4.091","4.816","5.567","5.539","5.571","7.083","6.541","6.578",
"Ukraine","UKR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.842","3.828","4.022","4.026","11.183","15.125","17.5","22.05","22.942","22.431","21.023","19.202","17.008","16.012","15.24","14.157","13.047","12.979","18.268","17.76","17.835","17.838","17.671","23.576","22.581","23.091","18.929","17.933","15.435","19.328","19.11","",
"Upper middle income","UMC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.54739839188385","7.72811682066416","8.39917869767133","9.57569927800015","10.599532415611","11.13831590387","11.5994335513421","12.4472781170928","12.9525197809385","12.7447855641066","13.1852799290361","13.9410533553235","14.3112183076638","14.2375879064597","14.2939784002145","13.7238154091145","13.2187362599021","13.1310842895817","14.1038445893698","13.572630552867","13.3398624266937","13.0676994022776","13.2644350802203","13.4978946957653","14.1687464441588","14.8089409560103","14.7516564530466","14.7493046464398","15.170839946974","17.0630727726692","16.4013699819297","15.4838941907833",
"Uruguay","URY","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.607","24.023","23.207","24.409","24.951","30.031","28.471","22.823","24.445","29.214","34.405","37.862","38.068","33.051","29.06","28.078","24.89","22.371","20.969","20.719","18.063","18.561","19.277","19.426","22.856","24.129","25.233","26.54","28.142","33.928","31.674","27.576",
"United States","USA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.418","14.234","13.369","12.507","12.149","12.05","11.404","10.403","9.887","9.275","10.496","11.922","12.345","11.792","11.226","10.428","10.459","12.748","17.509","18.346","17.257","16.198","15.524","13.396","11.606","10.409","9.244","8.613","8.371","14.873","9.706","7.893",
"Uzbekistan","UZB","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.956","6.058","9.989","14.63","15.501","21.264","21.568","26.223","26.756","24.323","22.844","20.871","19.069","17.143","14.563","12.501","10.13","10.123","11.045","11.983","11.246","11.541","11.654","12.315","12.485","12.271","13.557","13.592","13.44","12.795","13.627","13.829",
"St. Vincent and the Grenadines","VCT","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.119","36.224","36.517","37.14","37.129","37.723","37.952","38.29","38.735","39.191","39.632","39.034","38.582","38.311","37.924","37.302","37.042","36.624","36.939","37.122","37.102","37.142","37.248","37.398","37.516","37.628","37.829","37.956","38.203","41.58","40.43","38.181",
"Venezuela, RB","VEN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.291","13.195","11.243","14.534","17.526","20.033","19.138","18.951","24.484","23.874","22.213","27.067","28.144","25.822","18.262","15.378","13.589","12.365","12.135","14.176","14.037","14.077","16.221","14.823","13.235","11.673","12.336","12.446","12.712","13.8","13.445","11.388",
"British Virgin Islands","VGB","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.617","27.266","27.179","26.373","25.852","24.731","24.461","23.213","22.719","21.78","22.12","22.547","23.384","22.916","22.661","21.248","20.878","20.919","24.076","24.068","25.339","26.018","27.559","27.615","26.595","27.849","26.931","26.988","27.412","29.674","28.567","27.198",
"Vietnam","VNM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.399","4.122","4.194","4.128","4.073","4.114","6.093","4.753","4.798","4.9","5.686","4.434","4.748","4.572","5.018","5.53","5.985","5.317","4.494","3.474","3.265","3.703","4.632","4.756","6.351","6.788","7.016","4.505","5.501","6.422","6.805","7.438",
"Vanuatu","VUT","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.16","4.189","4.26","3.978","4.276","4.228","4.142","4.276","4.296","4.094","4.42","4.452","4.083","4.09","4.047","3.953","4.157","4.076","4.183","4.251","4.202","4.298","4.341","4.278","4.41","4.294","4.285","4.449","4.443","5.078","5.069","5.067",
"World","WLD","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0573114623336","10.2915592335724","10.8720933699805","11.4250721835275","11.9229370106993","12.1780990942973","12.3381110119034","12.7268791742061","13.0463693004799","12.9703956296008","13.187932403439","13.5670537566262","13.7525044035502","13.6238944120936","13.6833349826178","13.3542667230672","13.0480680204826","13.2322629970691","14.2534746920229","14.3295814260931","14.4317040660658","14.7044525554756","14.9787083696528","15.0814336202401","15.557597838566","15.8601002161789","15.9596256308386","15.9190897217266","15.2361700411705","18.4011516868811","16.356035193514","15.5815159940624",
"Samoa","WSM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.173","4.787","5.363","6.2","6.659","7.392","8.381","9.124","9.96","10.631","11.55","12.114","12.519","12.922","13.335","13.78","13.816","14.36","14.845","14.652","14.639","17.267","17.115","17.22","17.533","17.934","19.095","19.22","18.789","20.284","20.035","20.81",
"Kosovo","XKX","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.02","16.978","16.978","16.912","17.224","17.522","17.785","18.038","18.335","18.577","18.894","19.176","19.467","19.764","20.055","20.431","20.781","21.145","21.531","21.875","22.832","23.165","23.751","24.495","24.997","24.64","24.583","24.508","24.524","26.077","25.981","25.641",
"South Africa","ZAF","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.339","34.792","34.963","35.16","35.398","35.488","35.703","35.919","35.894","35.846","35.898","35.839","35.906","35.906","35.997","36.115","36.271","36.536","38.589","45.536","39.739","41.897","42.81","43.958","41.999","43.936","42.811","43.761","47.406","43.499","49.864","51.519",
"Zambia","ZMB","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.249","34.152","34.604","32.777","29.776","27.124","24.185","21.267","22.046","22.993","24.555","26.246","27.871","29.631","31.44","26.686","21.757","16.648","22.629","28.846","22.978","16.915","17.072","17.144","17.206","17.146","17.051","8.726","10.325","11.022","11.101","11.033",
"Zimbabwe","ZWE","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.664","10.862","10.848","10.846","12.456","13.807","15.364","14.046","12.815","11.892","10.864","9.966","9.011","7.882","8.062","8.245","8.442","8.733","8.715","8.834","9.035","8.309","7.67","6.937","7.862","8.781","9.67","10.592","11.616","12.7","12.519","12.374",
